start_date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,2317_trend,2317_trend_label
2010-12-16,0.11835008,0.20497338,0.12766957,-0.21310067,0.1616547,-0.17985728,0.063296765,-0.05952345,0.08289088,0.07211595,0.0222759,-0.12161701,-0.1836137,0.00549917,-0.17000154,-0.012877838,0.12587082,-0.16639657,0.12300594,0.018044485,-0.075125,-0.093700066,0.121694654,-0.11646154,0.11957321,-0.17184356,-0.12892409,0.12079151,0.08694841,-0.04491251,0.07042955,-0.17666456,-0.122401305,0.17804734,0.18922824,-0.0013037914,-0.14987099,-0.13806516,-0.0024199137,0.06502869,-0.10688625,-0.00014541598,-0.015292845,0.097313434,-0.010892237,0.08185116,-0.11708045,-0.22885217,0.12842484,-0.047920696,0.017851196,0.120923266,-0.24400304,0.08531605,0.10471973,-0.101220086,-0.1359698,-0.20211834,0.15604827,0.16164005,-0.09305209,-0.11498225,0.10626933,0.106826924,-0.010344628763151916,溫和下跌
2010-12-17,0.12105647,0.21016504,0.13000996,-0.2232643,0.1649946,-0.18482222,0.06374972,-0.060604006,0.08485882,0.07360747,0.022252042,-0.12304737,-0.1893633,0.005822057,-0.17586692,-0.0140343495,0.1293362,-0.17079894,0.12522614,0.019586751,-0.0774189,-0.09788726,0.125036,-0.120974876,0.12374285,-0.1755688,-0.13392626,0.12632266,0.0891468,-0.04629538,0.07289142,-0.18096013,-0.12624118,0.18246768,0.19398122,-0.00064464833,-0.15332189,-0.14218047,-0.003206974,0.06556731,-0.11111322,-0.00016654747,-0.014883179,0.100074135,-0.010939553,0.082557395,-0.12041231,-0.23362365,0.1327093,-0.050541397,0.01859412,0.124316834,-0.25360465,0.087672435,0.108234875,-0.10447734,-0.13884225,-0.20632963,0.16218826,0.16864525,-0.09646024,-0.12239997,0.10981671,0.10914529,-0.009908481830733885,溫和下跌
2010-12-20,0.11724175,0.20758216,0.12906946,-0.21338677,0.16266365,-0.182045,0.06253213,-0.058533605,0.08414258,0.07194264,0.021940676,-0.12040964,-0.18604614,0.0055749463,-0.17075725,-0.011897728,0.12636964,-0.16839097,0.12350813,0.017776128,-0.074567296,-0.09372354,0.12282723,-0.116998985,0.12142077,-0.17272542,-0.1303375,0.11976588,0.08556887,-0.04307945,0.069231905,-0.1781552,-0.12233133,0.1813479,0.19132598,-0.00058866426,-0.15007715,-0.13808566,-0.0020914758,0.06419272,-0.10719128,2.7504939e-06,-0.015647767,0.097675145,-0.010778092,0.08341697,-0.1172807,-0.22984892,0.1289636,-0.047004424,0.019530868,0.12186662,-0.24754168,0.08398833,0.10491055,-0.10120187,-0.13653873,-0.20448586,0.15750727,0.16207227,-0.09251465,-0.113533765,0.10662191,0.106827274,-0.009833251432808287,溫和下跌
2010-12-21,0.11815531,0.20798175,0.12897217,-0.21138401,0.1632726,-0.18114166,0.062041253,-0.058261853,0.08439804,0.072807804,0.022207087,-0.12120579,-0.18669328,0.00576057,-0.16991463,-0.011608044,0.12538199,-0.16645394,0.12361059,0.017183604,-0.07384985,-0.09351141,0.12333885,-0.117012836,0.12194434,-0.17265171,-0.13157763,0.11787742,0.086219385,-0.042876728,0.069640554,-0.17832454,-0.121942885,0.18078467,0.19194433,-0.00044940133,-0.15019952,-0.13933694,-0.0024683014,0.06319441,-0.10714965,6.927646e-05,-0.01565316,0.098059095,-0.01093329,0.0830252,-0.11699738,-0.22966646,0.12843098,-0.04837095,0.019422371,0.12283388,-0.24274738,0.08290478,0.1051721,-0.10196203,-0.13627237,-0.20428163,0.15738241,0.16097711,-0.09223063,-0.11179537,0.106622964,0.10767023,-0.010260006444796197,溫和下跌
2010-12-22,0.122028366,0.21194577,0.13041693,-0.22141962,0.1663776,-0.18502802,0.0631167,-0.059794467,0.085832216,0.07468917,0.022408796,-0.12328937,-0.1915857,0.006083074,-0.17510197,-0.013116096,0.12851027,-0.169644,0.12521079,0.018202467,-0.07600851,-0.09723545,0.12604456,-0.12076499,0.12502833,-0.17582855,-0.13615052,0.12369488,0.08923075,-0.045417175,0.07240462,-0.18177304,-0.12604487,0.18378189,0.196244,-0.00015743428,-0.15388732,-0.14372805,-0.0034553392,0.06391832,-0.1107549,4.194155e-05,-0.015028378,0.10072465,-0.01110437,0.082766384,-0.1200315,-0.23337764,0.13233621,-0.052036416,0.019800618,0.12658148,-0.24987805,0.085861415,0.10893115,-0.10507356,-0.13856807,-0.20697343,0.16278498,0.16721554,-0.095710434,-0.119261794,0.109809145,0.110331476,-0.010426588066343485,溫和下跌
2010-12-23,0.12197136,0.2131174,0.1309483,-0.22375515,0.16672544,-0.18656576,0.06345151,-0.05982742,0.08641066,0.0744614,0.022168485,-0.122801185,-0.19255634,0.0060817893,-0.17598784,-0.013047144,0.12935947,-0.17169377,0.124998465,0.018233335,-0.07624292,-0.0973519,0.12626223,-0.12108466,0.12556183,-0.17647879,-0.1366334,0.12487306,0.08866943,-0.045486536,0.07198798,-0.18241896,-0.12689261,0.18555169,0.1974888,-1.1493429e-05,-0.15445586,-0.1438025,-0.0032617124,0.06416992,-0.11071562,0.00014834777,-0.015077261,0.10094585,-0.011057281,0.08329747,-0.120461635,-0.23382242,0.1332575,-0.051693115,0.02075766,0.12735578,-0.254153,0.08646921,0.1095567,-0.104895435,-0.13891329,-0.20788348,0.16403164,0.16832854,-0.095915675,-0.12022116,0.10998757,0.11040096,-0.010339280991677595,溫和下跌
2010-12-24,0.12619253,0.22014461,0.13432069,-0.24081393,0.17174691,-0.19529864,0.06521547,-0.06225885,0.089043975,0.07690542,0.022355245,-0.12528926,-0.20079367,0.0063219606,-0.18566874,-0.015751114,0.1366463,-0.17898276,0.12874866,0.02123001,-0.0813148,-0.10393602,0.13095209,-0.1269755,0.13035762,-0.18280561,-0.14280622,0.13499749,0.09317952,-0.048745137,0.07547665,-0.18875438,-0.1336135,0.1922886,0.20445313,0.0006574296,-0.16056731,-0.1491993,-0.0039023599,0.06635322,-0.11790835,-0.00018785246,-0.01427862,0.104968034,-0.011001436,0.084428616,-0.12582064,-0.24059556,0.14006543,-0.055496845,0.021255342,0.13150309,-0.27191293,0.09232778,0.11571329,-0.10951992,-0.14381668,-0.21365905,0.17332533,0.18051371,-0.10155875,-0.13356525,0.11562196,0.11348398,-0.008979894029695104,溫和下跌
2010-12-27,0.120553404,0.21650426,0.13314165,-0.22763957,0.16780755,-0.19117014,0.063429214,-0.059629478,0.08802529,0.074231476,0.021574697,-0.12131277,-0.19573188,0.005966913,-0.17851524,-0.012891764,0.13240728,-0.17646994,0.12632321,0.019173833,-0.077926725,-0.097982086,0.12784703,-0.12177803,0.12692843,-0.17900757,-0.1376451,0.12590213,0.08787685,-0.04427355,0.070307255,-0.18462533,-0.1284175,0.19072701,0.20060632,0.0007340896,-0.15614538,-0.14341524,-0.0023571549,0.064740025,-0.11195066,0.00012386256,-0.0153649915,0.101466015,-0.010593733,0.08543107,-0.1213334,-0.23529041,0.13533793,-0.049626313,0.02250331,0.12757817,-0.26502967,0.087878995,0.11119988,-0.105018385,-0.14067684,-0.21138312,0.16660745,0.17137074,-0.09609738,-0.12162339,0.11104642,0.10994076,-0.008791338900054423,溫和下跌
2010-12-28,0.123152144,0.21924046,0.13424473,-0.23106939,0.16987677,-0.19253778,0.06323829,-0.06015203,0.08927043,0.07591818,0.021791352,-0.1231616,-0.19908638,0.0063003064,-0.1804526,-0.013371626,0.13306358,-0.17665169,0.12766147,0.019536786,-0.078588575,-0.09996205,0.1300305,-0.12436858,0.1292978,-0.1809582,-0.14152452,0.1271292,0.09010927,-0.045134034,0.07245277,-0.18692179,-0.13013455,0.19189452,0.20354071,0.0010524464,-0.15824151,-0.14715837,-0.0032056465,0.064195804,-0.114121534,0.0001961797,-0.015073533,0.1033876,-0.010778881,0.08514947,-0.122897945,-0.23759967,0.13729472,-0.052475125,0.022425555,0.13018692,-0.2645811,0.08839981,0.11330563,-0.10772826,-0.14189278,-0.2131374,0.16944009,0.17382887,-0.09778465,-0.12426026,0.11280774,0.11200788,-0.009055119188000685,溫和下跌
2010-12-29,0.12427218,0.22044003,0.13458595,-0.23292737,0.17060412,-0.19337898,0.06343246,-0.060273547,0.0898557,0.076431334,0.021732105,-0.12350196,-0.2005788,0.006387636,-0.1810677,-0.013382958,0.13342772,-0.1772094,0.12789907,0.019218465,-0.07867949,-0.100293174,0.13066728,-0.1250314,0.12992866,-0.18177408,-0.1430008,0.12780067,0.09070091,-0.045592725,0.07284332,-0.1876424,-0.13102369,0.19291301,0.20513767,0.0010979326,-0.15927407,-0.14849979,-0.003401362,0.063983716,-0.114264145,0.00029517786,-0.014965256,0.10409723,-0.010782517,0.08507022,-0.12329508,-0.23804216,0.13826005,-0.053338308,0.022993833,0.13154742,-0.2654122,0.08891091,0.11432522,-0.10837264,-0.14212047,-0.21371725,0.17046131,0.17440026,-0.09828099,-0.12476967,0.11318401,0.11277124,-0.009342496324117794,溫和下跌
2010-12-30,0.120169796,0.2148173,0.13204332,-0.21631756,0.16690108,-0.18690431,0.062136978,-0.05800536,0.08822836,0.074709505,0.021777438,-0.12145002,-0.19409636,0.006137558,-0.17208745,-0.010903428,0.12817019,-0.17098953,0.12495156,0.016628914,-0.07476022,-0.093905754,0.12675835,-0.118698135,0.12514463,-0.17726889,-0.13717829,0.11763764,0.08707023,-0.042326327,0.06863525,-0.18250571,-0.12511466,0.1884567,0.2001303,0.0007004359,-0.15451144,-0.14358889,-0.0022463005,0.06211439,-0.10807538,0.00048942043,-0.01577041,0.10058752,-0.010789018,0.08493474,-0.11841587,-0.23163003,0.13202469,-0.04963621,0.022960158,0.12780532,-0.25013825,0.08432512,0.10945586,-0.10421221,-0.13805597,-0.20893756,0.16247573,0.16363609,-0.09264974,-0.11160935,0.10805626,0.110117406,-0.009796573510708867,溫和下跌
2010-12-31,0.12738685,0.2210907,0.13444269,-0.23263083,0.17227356,-0.1929242,0.06396005,-0.06103341,0.09054215,0.078572325,0.022424513,-0.12610653,-0.20208964,0.0066543976,-0.18081316,-0.013983173,0.13377205,-0.17505439,0.12841265,0.019196233,-0.07941537,-0.10079202,0.13176909,-0.12541832,0.1300499,-0.18322997,-0.1449695,0.12723874,0.093729675,-0.047186133,0.07441627,-0.1884854,-0.1320641,0.19228223,0.20696637,0.0010457365,-0.16115393,-0.15181616,-0.004051361,0.06362347,-0.11518122,0.00026939806,-0.014648437,0.105392456,-0.011079437,0.08401956,-0.12376634,-0.2382069,0.13865769,-0.0565662,0.02227459,0.13356817,-0.2598553,0.09016499,0.116429,-0.11054657,-0.1422413,-0.21326756,0.17138296,0.17480375,-0.09913079,-0.12518945,0.11389213,0.11486329,-0.009805252210677289,溫和下跌
2011-01-03,0.12661941,0.22131069,0.13460381,-0.23406887,0.1717279,-0.19386278,0.064347796,-0.060988955,0.09078109,0.07784071,0.0219561,-0.124953136,-0.20201279,0.006496128,-0.18097247,-0.013792459,0.1344938,-0.17708275,0.12789316,0.019183656,-0.0797382,-0.100125894,0.13139291,-0.12491388,0.1294746,-0.1835524,-0.14415161,0.12778819,0.09261595,-0.04705718,0.07326343,-0.18832822,-0.13244268,0.1936015,0.20739546,0.0010613276,-0.16136345,-0.15082337,-0.0035612911,0.06407592,-0.11405268,0.0003826129,-0.014775532,0.105074994,-0.0108563565,0.08438745,-0.12360017,-0.2377293,0.13921627,-0.05500388,0.023239296,0.1333934,-0.26450592,0.09117857,0.116653904,-0.109568916,-0.14201775,-0.21381676,0.17144202,0.17484002,-0.09881481,-0.12516339,0.113434024,0.11415919,-0.009644032203009004,溫和下跌
2011-01-04,0.12647876,0.22227257,0.13510917,-0.23424305,0.17194788,-0.19459575,0.06423058,-0.06097056,0.0913804,0.077972025,0.021813333,-0.12489568,-0.20269701,0.0065109944,-0.1811722,-0.013736285,0.134787,-0.17783464,0.12815732,0.019514678,-0.08023723,-0.10022176,0.13182034,-0.12525694,0.12986355,-0.18434899,-0.14467442,0.1275433,0.092590004,-0.046819266,0.0732567,-0.18893678,-0.1326582,0.19444425,0.20820034,0.0012314715,-0.16171162,-0.15124384,-0.0034454549,0.06398177,-0.113951094,0.00044165977,-0.014848478,0.10544545,-0.010772881,0.08468017,-0.12372163,-0.23816288,0.1397586,-0.05470677,0.023519183,0.13363403,-0.2659517,0.09152234,0.11731117,-0.109893225,-0.14224437,-0.21481547,0.17205292,0.17514013,-0.098935455,-0.124875285,0.11346829,0.11420368,-0.009411880074980297,溫和下跌
2011-01-05,0.12660527,0.22309095,0.13565852,-0.2350363,0.17256413,-0.19574375,0.064255185,-0.061123334,0.09191752,0.078373946,0.021812586,-0.12513496,-0.20369571,0.0065165563,-0.18169887,-0.013899909,0.13561279,-0.17848791,0.12876709,0.019862793,-0.08103048,-0.100625664,0.13247228,-0.12559134,0.1301102,-0.1853458,-0.14517322,0.12778486,0.0931464,-0.046845432,0.07334762,-0.18976568,-0.13312559,0.19541179,0.20907922,0.0013875447,-0.1624689,-0.15178004,-0.0033133002,0.06414757,-0.11459555,0.00037527346,-0.014822589,0.10587064,-0.010710526,0.08503119,-0.1241674,-0.23866989,0.1403926,-0.0547536,0.023632677,0.13390347,-0.26747316,0.09214642,0.118204236,-0.11041065,-0.1427173,-0.21573201,0.17277838,0.17595606,-0.099330656,-0.1253348,0.11388049,0.11439321,-0.00902009386587869,溫和下跌
2011-01-06,0.116938755,0.2102946,0.13032515,-0.20030305,0.16416448,-0.18190542,0.06122231,-0.056478772,0.08783901,0.07435728,0.021793028,-0.120424025,-0.1890759,0.005873471,-0.16331425,-0.0089511,0.12461418,-0.16540118,0.122953795,0.014815941,-0.07298306,-0.08768535,0.12408624,-0.11239471,0.11973464,-0.1752633,-0.13177301,0.106843725,0.08509806,-0.039669223,0.0644384,-0.17862426,-0.120254606,0.18524714,0.19705392,0.0005727957,-0.15192416,-0.14028423,-0.00071275426,0.060733322,-0.10246871,0.00062302354,-0.016514076,0.09785718,-0.010655578,0.08480561,-0.11428957,-0.2253324,0.12703663,-0.046111614,0.022892473,0.12457915,-0.23662665,0.08227506,0.10681066,-0.101280846,-0.13439417,-0.20568515,0.15554121,0.15370856,-0.08760748,-0.098854885,0.10330834,0.10793808,-0.009484728847654467,溫和下跌
2011-01-07,0.122787274,0.21148191,0.13016008,-0.20399247,0.166767,-0.18096705,0.061877493,-0.058420353,0.088141635,0.07799168,0.0228854,-0.12516154,-0.19184037,0.0063473606,-0.16537394,-0.010788499,0.1251922,-0.16213723,0.12449221,0.015537965,-0.07445774,-0.090532705,0.12649557,-0.11531776,0.12111463,-0.17732048,-0.13600013,0.108753845,0.09063199,-0.043043584,0.06887328,-0.18044046,-0.12269632,0.18298371,0.19931194,0.00038456667,-0.15519357,-0.1461972,-0.0025734666,0.060513612,-0.10582858,0.000536523,-0.015701914,0.10036601,-0.011202724,0.0822401,-0.116302565,-0.2272458,0.12865652,-0.052506033,0.020542385,0.1277536,-0.22967032,0.08441828,0.10998786,-0.10580647,-0.13525657,-0.20543098,0.15801102,0.15678754,-0.090717494,-0.10395962,0.1058452,0.11142059,-0.010552283734983474,溫和下跌
2011-01-10,0.12259303,0.20789759,0.1281221,-0.19861382,0.16454533,-0.1769628,0.062211074,-0.058279313,0.086650155,0.077631064,0.022945227,-0.12488237,-0.18803997,0.0061582467,-0.16166341,-0.010415558,0.122955926,-0.15888748,0.12251769,0.014413133,-0.0732205,-0.087751396,0.12426701,-0.11241808,0.117945865,-0.17515674,-0.13293211,0.10562329,0.08988597,-0.043314766,0.06773623,-0.17735343,-0.1208232,0.17926311,0.19644408,-0.00021348151,-0.1536974,-0.14437652,-0.002394394,0.060255926,-0.102418095,0.00070388097,-0.015847908,0.09885873,-0.011234588,0.080686815,-0.11418731,-0.22370832,0.12623282,-0.051837746,0.019918423,0.12636532,-0.2228557,0.08400242,0.10849748,-0.10401285,-0.13267553,-0.20232236,0.15410784,0.15220195,-0.08896079,-0.099746615,0.10347597,0.110345736,-0.011491203148564345,溫和下跌
2011-01-11,0.12273417,0.20530789,0.12661819,-0.19366117,0.1628637,-0.17347308,0.062283687,-0.0583449,0.08567473,0.07767433,0.023140874,-0.12526931,-0.18489057,0.006071269,-0.1586572,-0.010321605,0.12091922,-0.1558246,0.121136636,0.013992629,-0.07255342,-0.08594245,0.12264293,-0.11047108,0.115747534,-0.1737579,-0.13094693,0.10287258,0.08974401,-0.04363963,0.067582175,-0.17520101,-0.119241334,0.17574099,0.19407412,-0.00064531446,-0.15236893,-0.14361095,-0.0024187185,0.05989671,-0.09989371,0.000854145,-0.015937017,0.09803084,-0.011324101,0.079230726,-0.11264808,-0.22143662,0.12442645,-0.051765047,0.018859152,0.12534356,-0.21636891,0.08371598,0.10761595,-0.10322081,-0.1307644,-0.20009716,0.15133762,0.14880224,-0.087849006,-0.09635217,0.101617076,0.10974573,-0.0122145548883307,溫和下跌
2011-01-12,0.13129835,0.21456514,0.13058159,-0.22005647,0.16952139,-0.18383662,0.06527501,-0.06298137,0.08874127,0.081720114,0.023378551,-0.1301275,-0.19569544,0.0065859733,-0.17291176,-0.015132286,0.12993182,-0.16569613,0.12588032,0.018665062,-0.08031931,-0.096431345,0.12912226,-0.120538324,0.12281774,-0.18243118,-0.14073329,0.11976387,0.09753178,-0.05054455,0.07522874,-0.18373787,-0.12976167,0.18264158,0.20299579,-0.00013400287,-0.16127284,-0.15333466,-0.004477654,0.063212,-0.109467596,0.0005280994,-0.0143400105,0.10452781,-0.011413231,0.07871869,-0.12071885,-0.23165241,0.13522513,-0.059196614,0.018510172,0.13237804,-0.23890764,0.093237676,0.117362425,-0.111087404,-0.13715795,-0.20755395,0.1647596,0.1663069,-0.097690776,-0.11754319,0.1097811,0.11497715,-0.011636750402405301,溫和下跌
