date,keyword,title,link,publish_date,article_text
,聯發科 財經,精英重要子公司 51億賣中資,https://ec.ltn.com.tw/article/breakingnews/2030954,2017年4月9日,"精英（2331）。（翻攝谷歌地圖）
〔記者陳柔蓁／台北報導〕大同集團旗下主機板廠精英（2331）公告，於今（9）日和中國廣東卓越集團投資之Ever Unicorn Estate Limited簽定合約，將100％持股的子公司Dragon Asia Trading Co., Ltd.（精英電腦（維京島）控股公司）之股權，以11.5億元～13.75億人民幣（約51.8~61.9億元台幣）代價售予Ever Unicorn Estate Limited。處分之具體目為「活化資產」。
精英公告，此次交易單位數量1億6896萬2512股，每單位價格人民幣6.8062元。
依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投資（含本次交易）占精英最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額為39.55％；65.43％；34.75億元。
精英於4月9日和卓越集團投資之Ever Unicorn Estate Limited簽定合約，分二期執行：
一、股權買賣：由卓越集團購買Dragon Asia（只保留興英科技之土地與建物資產）股權，交易金額為人民幣11.5億~13.75億，估計處分利益超過人民幣3億元，實際處分利益金額及認列時點需視合約執行進度，並經會計師查核後認列。
二、搬遷補償：「精英數位科技」預計2021~2023年搬遷，根據進度分期取得搬遷補償金人民幣25億元。實際搬遷時間及成本費用仍不確定，實際處分利益需待4到5年執行完成後，經會計師查核後認列。
一手掌握經濟脈動 點我訂閱自由財經Youtube頻道
不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
,聯發科 財經,台積電魏哲家當選半導體協會理事長,https://finance.ettoday.net/news/899182,2017年4月6日,"▲TSIA第11屆理事長由魏哲家擔任。（資料照／記者張煌仁攝）
記者周康玉／台北報導
台灣半導體產業協會（TSIA）今（6）日舉辦年度會員大會，如市場原先預期，第11屆理監事由台積電共同執行長魏哲家當選，將於明（7）日正式上任。
此外，當選之理事共十五席，包括（依姓名筆劃順序排列）
晶圓製造類：世界先進方略董事長暨總經理、南亞科李培瑛總經理、力晶集團黃崇仁董事長暨執行長、華邦詹東義總經理、鉅晶蔡國智董事長、聯電顏博文執行長、台積電魏哲家總經理暨共同執行長。
IC設計類：凌陽黃洲杰董事長、鈺創盧超群董事長暨執行長、立錡謝叔亮董事長暨執行長、聯發科謝清江副董事長暨總經理。
封測類：矽品于有志副總經理、日月光洪松井資深副總經理、欣銓張季明總經理。
研發類：工研院劉軍廷副院長。
當選監事共三席，包括晶圓製造類：漢民詹益仁策略長；IC設計類：創意陳超乾總經理；封測類：力成賴宏洋資深副總經理。
當選第11屆理監事於會員大會後旋即召開第一次理監事會議，選舉常務理事、理事長及監事長。
其中，五席常務理事分別由力晶黃崇仁董事長暨執行長、鈺創盧超群董事長暨執行長、聯發科謝清江副董事長暨總經理、聯電顏博文執行長、台積電魏哲家總經理暨共同執行長當選（以姓名筆劃順序排列）。
所有理事並由當選之常務理事中選出台積電魏哲家總經理暨共同執行長為理事長。監事長則由漢民科技詹益仁策略長當選。
讀者迴響"
,聯發科 財經,聯發科離不開蔡力行？一張圖曝天意！,https://www.chinatimes.com/realtimenews/20170324002572-260410,2017年3月24日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,聯發科稱蔡力行「不可多得的專業經理人」任名為執行長　,https://finance.ettoday.net/news/889805,2017年3月22日,"▲聯發科稱蔡力行「不可多得的專業經理人」。（資料照／記者洪聖壹攝）
記者周康玉／台北報導
日前傳言台積電前總執行長蔡力行將轉戰紫光，蔡力行以「並無此事」回應後，動向就一直受到關注，今（22）日聯發科證實，將延聘蔡力行擔任共同執行長與集團副總裁，董事會並通過提名蔡力行博士擔任公司董事，7月1日到任。
聯發科今公布此人事命令指出，蔡曾擔任多家國際公司董事，並且以「不可多得的國際級專業經理人」形容他，在選任成為聯發科技董事後，對於聯發科技的公司治理必有很大的助益。
聯發科董事長蔡明介表示，為了聯發科技未來的突破與成長，延攬蔡力行博士擔任聯發科技共同執行長一職，與董事長一起規劃集團中長期策略藍圖，希望借重蔡力行過去在半導體、通訊領域的專才以及國際化的豐富專業管理經驗與能力，強化公司組織，延續聯發科技對人才的重視與培養，進一步拓展與客戶及產業鏈的夥伴關係，與現有經營團隊一同開創新局。
聯發科表示，因應未來聯發科技集團運作與發展需求，聯發科技集團成立集團辦公室，由董事長謝清江擔任集團辦公室總經理，向集團總裁蔡明介報告，期望聯發科技集團能在蔡明介董事長、蔡力行共同執行長、謝清江副董事長的共同領導下，延續在無線通訊、數位多媒體IC設計、電源管理產品、物聯網及車用電子產業的優勢，使聯發科技集團成為智慧聯網裝置的領導企業。
蔡力行小檔案
學歷：台灣大學物理系
美國康乃爾大學材料科學暨工程博士
經歷：
2001~2011 台積電總經理、執行長、張忠謀接班人
2011~2014 台積電新事業部董事長
2014~2016 中華電信董事長
讀者迴響"
,聯發科 財經,晶圓代工誰技術領先？ 英特爾：我最強,https://www.chinatimes.com/newspapers/20170330000027-260511,2017年3月30日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,旭隼董座：今年營運明顯成長,https://www.chinatimes.com/newspapers/20170324000220-260511,2017年3月24日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,雲巖刀具全製程設備 一站購足 技術與需求連結,https://www.chinatimes.com/newspapers/20170313000229-260511,2017年3月13日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,竹北房市震撼彈！聯發科新總部確定不蓋了,https://www.chinatimes.com/realtimenews/20170410004084-260410,2017年4月10日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,先探／指紋辨識價格進入甜蜜點,https://finance.ettoday.net/news/908289,2017年4月20日,"蘋果iPhone 5S將指紋辨識列為標準配備後，吸引各家廠商跟進採用，預料應用面持續拓展，加上價格邁入甜蜜點的幫助下，可望讓商機一觸即發。
【文／謝易軒】
隨著應用在智慧型手機、平板電腦甚至ＮＢ的滲透率不斷提升，讓指紋辨識晶片商機大開，也因此吸引各家業者投入開發相關產品，讓產品價格逐步邁入甜蜜點，各項應用面也越發拓廣，包括居家安全、金融科技、安防等產品都陸續導入，指紋辨識市場後市產值想像空間大，包含義隆、精材、台積電等相關業者營運看好。
指紋辨識是生物辨識技術的一種，運作原理為接收到使用者輸入的生物特徵後，系統會透過演算法識別各種特徵資訊，以達辨識使用者身分的目的。人體靜態特徵具有獨特性，較不易模仿與偽造。
行動支付需求湧現
目前指紋辨識包含光學式及電容式，由於光學式的指紋辨識感測器體積較大，比較不適合設計用於智慧型手機、平板電腦等以輕薄為訴求的終端產品，因此主流以電容式指紋辨識晶片為主，全球廠商包含瑞典商ＦＰＣ、美商新思（Synaptics）、聯發科旗下轉投資匯頂、義隆、敦泰等。
根據研調機構Digitimes Research觀察，在各種生物辨識技術中，目前仍以指紋辨識技術最普及，在蘋果iPhone 5S將指紋辨識列為標準配備後，吸引各家智慧型手機廠商跟進採用。統計去年全球指紋辨識感測器出貨量約為七．八億顆，占整體生物辨識感測器出貨量九六％。
預期未來隨新型生物辨識技術的導入，整體生物辨識感測器市場規模可望顯著成長，預估從今年至二○二○年的四年期間，全球生物辨識感測器出貨量年複合成長率可達到三一．二％，二○二○規模較一五年約成長四．九倍。
而分析市場規模快速成長的原因主要有三個，首先就需求面來看，就是資訊安全的要求提升，特別是在行動支付功能普及之後，需求快速湧現。研究機構TrendForce旗下拓墣產業研究院最新研究報告指出，去年智慧型手機業者持續構建自身支付生態體系，各類型支付方式也蓬勃發展，推升全球行動支付商機，預估今年全球行動支付市場規模將達七八○○億美元，年成長率二五．八％，成長前景透明。
市場大餅越來越大
再來就是指紋辨識晶片的應用面拓廣，過去僅應用在智慧型手機，但目前包含居家安全、安防、金融卡、平板電腦、ＮＢ等都見到指紋辨識功能導入的足跡，且滲透率提升快速。（全文未完）
全文詳情及圖表請見《先探投資週刊1931期便利商店及各大書店均有販售
或上http://weekly.invest.com.tw有更多精彩當期內文轉載
讀者迴響"
,聯發科 財經,國家投資公司人事定案 董座吳榮義,https://ec.ltn.com.tw/article/breakingnews/2056274,2017年5月4日,"國家投資公司董事長拍板由吳榮義（圖）擔任。（資料照，記者黃耀徵攝）
〔即時新聞／綜合報導〕小英總統高度重視的國家級投資公司，大勢底定，據報導，首任董事長吳榮義、執行長（或總經理）翁嘉盛，已由林揆拍板定案，將在520前成立籌備處，對外募資。
綜合媒體報導，吳榮義及翁嘉盛已在昨天，由國發會主委陳添枝和副主委龔明鑫面見林揆，獲得點頭同意任命。
吳榮義現年78歲，曾任行政院副院長、台經院院長；翁嘉盛現年60歲，曾任矽谷天使投資人，現任亞洲矽谷執行中心投資長，兩人老幹新枝被林揆喻為「最佳拍檔」。
國家級投資公司初步資本額2.5億元，規劃募集3個基金，規模100億元，項目包括生醫產業、智慧型產業（智慧機械、物聯網、資通訊）、其他產業（國防、新農業、綠能等），國發基金注資不逾4成，其餘向民間企業及泛公股募資。
對外募資對象，初步被鎖定的民間企業包括聯發科、研華、華碩、緯創、英業達及宏碁等，泛公股事業部分則考慮中華電信、中鋼、耀華玻璃及兆豐金等。
一手掌握經濟脈動 點我訂閱自由財經Youtube頻道
不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
,聯發科 財經,台達電換將　張訓海接執行長,https://finance.ettoday.net/news/901767,2017年4月11日,"▲台達電董事長海英俊。（資料照／記者周康玉）
記者周康玉／台北報導
台達電昨(10)日召開董事會，台達電營運長李忠傑因生涯規劃因素辭職，改由副總經理張訓海接任，7月3日生效。
台達電子董事長海英俊表示，張訓海先生於1981年加入台達，現任台達電子副總經理暨機電事業群總經理。張訓海熟稔台達業務、市場變化以及組織內部運作，相信在他的領導與運籌帷幄下，將可帶領台達迎接新的挑戰。
台達電表示，根據董事會決議，自民國106年5月2日起，台達將以「電源及零組件」、「自動化」與「基礎設施」為新三大業務範疇，致力於公司策略發展方向「發展品牌事業、提供客戶解決方案」，以九大事業群發展解決方案、特定行業及既有產品線，引領台達成長。
海英俊表示，為了因應全球市場的快速變化以及強化台達的成長動能，如此配合策略發展方向的調整，期待能夠更有效提供符合客戶需求的解決方案。
讀者迴響"
,聯發科 財經,「沒當過高階經理進不來！」直擊蘋果在台祕密基地,https://finance.ettoday.net/news/916702,2017年5月3日,"▲蘋果龍潭廠。（圖／財訊提供）
財經中心／綜合報導
位於桃園的龍潭科學園區裡，有一棟外觀沒有任何標誌的建築，地址是龍潭區龍園十路五十五號。這裡是蘋果在台灣最神祕的技術中心─這座廠坐落在龍潭科學園區的角落，周邊只有一家公司，兩側是大片森林，這裡的安全措施是由美國ＦＢＩ（聯邦調查局）前官員負責，想接近龍潭廠的人、車，只要開近龍潭廠，就直接進入蘋果的監控範圍。
最新一期的《財訊》雙週刊以「蘋果的台灣神祕兵團」為題，深入報導蘋果在台灣的研發布局。根據《財訊》報導，二○一四年，蘋果從晶電、聯發科手上，買下關鍵技術，從友達手上，帶走五十人的ＯＬＥＤ精英研發團隊，還從台大、清大挖角人才，沒當過台廠高階經理，進不了龍潭廠，蘋果為了打敗三星，在台灣龍潭的專屬技術基地內，聚集了這支堪稱全球最強的神祕兵團。
《財訊》指出，造訪龍潭廠時，第一印象就是寂靜，中午時分，龍潭廠四周的大馬路，十分鐘也沒一輛車經過。蘋果龍潭廠落成時，連前總統馬英九想參觀都被拒絕。
廠房前後各有一個警衛哨亭，本刊攝影記者在計程車裡剛舉起相機，幾秒鐘時間，馬上被警衛警告。唯一能辨識蘋果身分的，是門廳牆上懸掛的蘋果標誌。在這裡，一百多名員工按計畫編組，彼此之間嚴禁談論工作，違反規定者，會面臨上百萬美元的天價求償；站在龍潭廠門口觀察，這裡不時有蘋果員工和供應商進出，看到外人卻都高度警戒。
蘋果為什麼選擇重押台灣？《財訊》報導指出，故事要從2009年開始說起。這一年，有一家叫勒克斯維（LuxVue）的公司成立，想製造出能把微型ＬＥＤ變成顯示面板的設備，剛開始，所有人都以為這是不切實際的幻想。
但這家公司卻得到台灣的大力投資，《財訊》向宏碁榮譽董事長施振榮查證，他坦言，智融集團在非常早期就曾在美國投資勒克斯維，「這家公司的想法非常前瞻」，他說。友達、聯發科、奇景光電、晶電也陸續加碼投資勒克斯維。
勒克斯維把台灣當成發展的重鎮，不只在台灣建立供應鏈，也聘用不少台灣人才；例如，他們從亞太優勢挖角研發主管胡馨華，和行銷主管邱振維。他們點亮了全世界第一個用微型ＬＥＤ新技術組成的彩色螢幕，也證明了別人認為不可能的事，才是大好機會。
2011年，賈伯斯過世，蘋果執行長庫克開始布局進一步掌握供應鏈的方法，勒克斯維的成果吸引了庫克的目光。
《財訊》調查了解，2014年，外傳蘋果砸四億美元，高出對手英特爾、谷歌等四倍的價格，從台灣廠商手上買下勒克斯維的所有股權和技術，蘋果用四億美金換到的，是翻身成為擁有這項技術全球最多專利的公司。
友達、晶電、聯發科等勒克斯維股東及協力台廠，也被下了封口令。本刊調查，蘋果和這些公司都簽下保密協定，一面同意維持勒克斯維時代的合作關係，一面明定嚴禁洩露蘋果在微發光二極體的開發狀況。採訪時，本刊向晶電總經理周銘俊求證，「你們跟蘋果有沒有簽保密協定？」他只回答，「勒克斯維有關的問題，我們都不予置評。」
蘋果併勒克斯維後，布局火速展開，併購前一個月，就在台灣開設龍潭廠，重用台灣人才和供應鏈，一條次世代顯示器供應鏈開始成形。
像龍潭廠的登記負責人張世昌，他原是統寶的研究經理。統寶是台灣第一家開發出ＬＴＰＳ（低溫多晶矽）技術的公司，2007年，張世昌加入蘋果，從資深工程師開始做起。蘋果併購勒克斯維的同一年，張世昌高升蘋果顯示技術研發處長，開始在台打造顯示技術大軍。
*更多內容詳見最新一期《財訊》
讀者迴響"
,聯發科 財經,啟動裁員？聯發科駁斥傳言- 財經要聞- 工商時報,https://www.chinatimes.com/newspapers/20170608000046-260202,2017年6月8日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,理專不是人，你還願意相信它嗎？,https://www.cw.com.tw/article/5082640,2017年5月22日,
,聯發科 財經,傳音搶灘非洲市場聯發科幫大忙- 產業財經- 旺報,https://www.chinatimes.com/newspapers/20170609000806-260303,2017年6月9日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,福利真好！ 聯發科員工去年平均達322萬元,https://ec.ltn.com.tw/article/breakingnews/2092605,2017年6月7日,"證交所公布上市公司上市公司員工薪酬及福利費用統計，員工平均福利費用（含薪酬）以國內IC設計大廠聯發科（2454）322.7萬元居冠。（資料照，記者卓怡君攝）
〔記者陳永吉／台北報導〕證交所今天公布2016年688家上市公司員工薪酬及福利費用統計，去年平均員工薪酬108.9萬元較2015年的106.3萬元成長2.45%，其中員工平均福利費用（含薪酬）以國內IC設計大廠聯發科（2454）322.7萬元居冠，最後一名的公司僅有38.5萬元，相差8倍之多。
在平均員工福利排行後50名的公司，證交所沒有公布公司名稱，而墊底的這家公司屬於其他類股，員工平均福利費用僅38.5萬元，也是唯一一家上市公司員工平均福利費用未達40萬元的公司，除此之外，平均低於50萬元的公司還有11家公司。
統計這排行最後的50家公司中，紡織業、觀光業有6家最多，是最辛酸的行業，另外電子零組件業、半導體業、光電業也都有5家，顯示不是所有電子業都是高薪一族，鋼鐵業、食品業則各有4家。
至於排行前50名的公司，除了第一名的聯發科之外，第二至第十名的則依序為和泰車（2207）的299.9萬元、鴻準（2354）287.6萬元、鴻海（2317）260萬元、億豐（8464）226萬元、矽創（8016）224.8萬元、精成（6191）219.8萬元、群光（2385）219.7萬元、瑞昱（2379）219.5萬元、華票（2820）218.6萬元。
有趣的是，股王大立光雖然排行在前50名公司內，但平均員工福利費用僅159.6萬元，不到聯發科的一半，而台積電（2330）平均雖有210萬元，但是連傳產石化業的台苯（1310）都比不上。
而這前50名公司中，光是半導體公司就有16家，幾乎佔了三分之一多，而金融業僅有2家上榜，跟之前印象中的金融業金飯碗有所差異，主要的原因在於證交所此次統計，員工人數低於100人的公司以及投控、金控公司都未統計，當然金控公司下的銀行業也就不在統計範圍內，所以才會出現電子業薪水較金融業的情況。
一手掌握經濟脈動 點我訂閱自由財經Youtube頻道
不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
,聯發科 財經,去年上市公司員工薪資108萬　聯發科福利第一,https://finance.ettoday.net/news/940403,2017年6月8日,"▲上市公司福利費用支出前15名，聯發科福利最優，點開圖放大。（表／資料來源:證交所,記者整理）
記者周康玉／台北報導
證交所及櫃買中心今天公布，「去年度上市櫃公司員工福利費用排名」，結果前三名為「發哥」（聯發科）、和泰車、鴻準；去年上市公司員工薪資達108萬，年成長2.45%。
從權值排名前五來看，權值股王台積電僅排名第14、鴻海排名第4、台塑化沒入榜、中華電第36、大立光排名46。
在個別公司部分上市公司去年度平均員工福利費用前15名為：聯發科的322.7萬元最多，其次為和泰車299.9萬元、鴻準287.6萬元、鴻海260萬元、億豐226萬元、矽創224.8萬元、精成219.8萬元、群光219.7萬元、瑞昱219.5萬元、華票218.6萬元、聯詠217.4萬元、台苯215萬元、創意212.5萬元、台積電210.6萬元、凌通200.4萬。
總體統計來看，834家國內上市公司，去（2016）年度員工福利費用總金額計1兆3054億元，較前（2015）年度1兆2,938億元微幅成長0.90%。此外，薪資方面，去年平均員工薪酬108.9萬元，較前年106.3萬元成長2.45%。
員工福利費用範圍包括薪資（含股份基礎給付金額、獎金等）、勞健保費用、退職退休金、員工酬勞等，亦包含董事酬金（含董事薪資及職務加給等報酬、退職退休金、依章程分派之董事酬勞、執行業務費用）。
證交所強調，這次公布排名僅為單一年度之算術平均數，排序前50名公司不必然表示其為「臺灣高薪100指數」成份股。
▼聯發科福利最優。（圖／截取自聯發科20周年慶直播影片）
讀者迴響"
,聯發科 財經,好羨慕！上市公司平均薪資排名 聯發科年薪322.7萬元居冠,https://tw.news.yahoo.com/%E5%A5%BD%E7%BE%A8%E6%85%95-%E4%B8%8A%E5%B8%82%E5%85%AC%E5%8F%B8%E5%B9%B3%E5%9D%87%E8%96%AA%E8%B3%87%E6%8E%92%E5%90%8D-%E8%81%AF%E7%99%BC%E7%A7%91%E5%B9%B4%E8%96%AA322.7%E8%90%AC%E5%85%83%E5%B1%85%E5%86%A0-095000920--finance.html,2017年6月7日,"好羨慕！上市公司平均薪資排名 聯發科年薪322.7萬元居冠
證券交易所今天公布上市公司105年度「平均員工福利費用」前50名，與倒數50名企業資訊，上市公司員工平均薪資福利前50名企業當中，IC設計龍頭聯發科以322.7萬元奪下第一，前十名當中僅第2名的和泰汽車、第5名的億豐與第10名的中華票券，不是科技公司，全球員工人數達4萬人的台積電，平均員工福利費用為210.6萬元，僅排名第14名；倒數前50名部分，證交所並未揭露公司名稱，產業分布上有6家屬觀光事業、6家屬紡織纖維業、6家屬電子零組件業。
證交所表示，「平均員工福利費用」之統計，主要係希望上市公司從企業永續發展角度，秉持「服務顧客、照顧員工、回饋股東」之經營理念，創造三贏的治理文化和共榮共利的企業價值。上述統計係從834家申報105年度財報上市公司中，剔除員工人數未達100人之中小企業，以及12家投資控股公司及14家金融控股公司後，以688家國內上市公司為統計範圍。
依證券發行人財務報告編製準則相關規定，「員工福利費用」包括薪資、勞健保費用、退職退休金、員工酬勞等，亦包含董事酬金。
經統計834家國內上市公司財務報告揭露情形，105年度員工福利費用總金額計1兆3,054億元較104年度1兆2,938億元微幅成長0.90%，105年度平均員工薪酬1,089仟元較104年度1,063仟元成長2.45%。
聯發科、和泰車、鴻準、鴻海、億豐 名列前五名
根據證交所統計，105年度上市公司當中，平均員工福利費用最高的前十名企業，依序為聯發科、和泰車、鴻準、鴻海、億豐、矽創、精成科技、群光電子、瑞昱與中華票券，聯發科平均322.7萬元、和泰車299.9萬元，鴻海集團的鴻準與鴻海分別為287.6萬與260萬元；第10名的中華票券則有218.6萬元。
前20名部分，除了包括台積電外，台苯是唯一一家非電子業廠商，第20名以後的企業，政府持股的中鋼平均員工福利費用為188.2萬元，居第22名；中華電信176.2萬元，排名第35名，其餘排名較高的非科技股，則包括太子建設（第24名）、中鼎工程（第26名）、國喬石化（第29名）、彰化銀行（第43名）、長榮航空（第49名）。排名第50名的宏碁，平均員工福利費用為157.6萬元。
相關報導
● 蔡力行將裁員3000人？ 聯發科：沒有根據的傳聞
● 蔡力行轉戰聯發科 產業專家分析：將扮演3大要角
★更多追蹤報導
聯發科市占流失 蔡明介：1年∼1年半才能復甦
邀蔡力行加入 蔡明介首度透露挖角過程
何時營運好轉？ 蔡明介直言聯發科不會V型反轉
蔡明介：我跟蔡力行什麼都談，從未談過裁員"
,聯發科 財經,聯發科20周年慶　拔河正妹詢問度超高,https://finance.ettoday.net/news/932819,2017年5月26日,"▲聯發科頒拔河冠軍獎時，一位上台領獎的正妹（右1）詢問度超高。（圖／截取自聯發科慶生直播）
記者周康玉／台北報導
今（26）日是聯發科20周年慶，董事長蔡明介難得露面致詞，更在慶祝影片中大秀書法，讓員工驚呼「好有才」。今日慶祝典禮舉辦將近50分鐘，全程以直播方式呈現，在活動尾聲時，頒發拔河獎，獲得冠軍的是「HTD帥哥美女報一隊」，其中一名女員工因為笑容甜美，網友紛紛留言「真的是隊如其名」、「跪求HTD正妹工號」等，成為另類「嬌」點。
▼聯發科拔河正妹（右1）詢問度超高。（圖／截取自聯發科慶生直播）
呼應20周年慶，聯發科特別製作獎座頒發「服務20周年」和「服務15周年」的獎項。獲頒20周年的員工等於就是打從有聯發科以來的「開國元老」，董事長蔡明介和副董事長謝清江都名列其中，但由於頒獎人是蔡明介，直到頒發到他本人時，只好委請副董謝清江代勞當頒獎人，因此，兩人呈現互相頒獎給對方的情況。
▼聯發科董事長蔡明介（右）和副董謝清江（左）互相頒獎給對方。（圖／截取自聯發科慶生直播）
聯發科20周年慶以「Connecting the next billion」為活動名稱，為了這次20周年慶，聯發科特別拍攝一支長達近六分鐘的影片，台積電董事長張忠謀和日月光營運長吳田玉都出現在祝福影片中。此外，包括臉書、Amazon、阿里巴巴等跨國集團也都有發祝賀信函，足以證明聯發科在產業界的影響力。
▼台積電董事長張忠謀出現在聯發科20周年紀念影片中。（圖／截取自聯發科慶生直播）
讀者迴響"
,聯發科 財經,蔡力行空降聯發科 傳將分段裁員3000人,https://www.chinatimes.com/realtimenews/20170607001862-260410,2017年6月7日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
,聯發科 財經,AI來襲IC設計廠搶兆元商機- 財經焦點- 中國時報,https://www.chinatimes.com/newspapers/20170605000319-260110,2017年6月5日,"如果您看到這個頁面，表示您的網路已遭到停止訪問本網站的權利。
本站基於資訊安全以及保護網站內容價值等因素，對於使用未經認證之機器人、爬蟲程式等非自然人為訪問行為，給予停止訪問的權限。
當您的網路遭到停止訪問本網站的權利時，您將無法訪問本網站。
請您將網路環境內非人為訪問本網站的行為停止後，把以下阻擋連線資訊記錄起來並提供聯絡資訊與我們客服連絡，向我們提出解除訪問限制。
另若您有業務需求，需認證爬蟲使用非人為方式訪問本網站，也請您跟我們客服連絡，我們將會有業務窗口向您説明解除事宜。
客服信箱：[email protected]"
